A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;A15;A16;A17;A18;A19;A20;A21;A22;A23;A24;A25;A26;A27;A28;A29;A30;A31;A32;A33;A34;A35;A36;A37;A38;A39;Clase;C1;C2;C3;C4
1;0,526364414;1;0,539500846;1;0,619870293;0;0,531901052;1;0,794444444;0,772222222;0,805555556;0,80479798;1;0,022222222;0,011111111;2,439406682;0,985316888;-0,029393671;-0,083961026;0,259610351;0,68387301;0,25538688;-0,025706332;-0,000714223;-0,004285312;-0,006070819;-0,002380739;0,004880473;0,002142657;-0,025736064;-0,01508679;0,007052824;0,010385602;0,015116542;0,019906304;0,017377648;0,011665095;0,017496652;1;1;0;0;0
1;0,526364414;1;0,539500846;1;0,642323814;0;0,563543437;2;0,805555556;0,794444444;0,847222222;0,80479798;1;0,011111111;0,041666667;2,434877291;0,994297511;-0,033109929;-0,091078026;0,277035854;0,720907498;0,329361876;-0,012974303;-0,009879752;-0,01856764;-0,027371668;-0,033674728;-0,030226182;-0,027847455;-0,033912532;-0,006814767;0,007409916;0,027728517;0,024873605;0,020590497;0,013628903;-0,006427898;-0,010355838;1;1;0;0;0
1;0,524979187;1;0,54088076;1;0,643461815;0;0,559439815;2;0,847222222;0,805555556;0,841666667;0,80479798;1;0,041666667;-0,005555556;2,45181605;0,998655204;-0,06922813;-0,071182561;0,429177135;0,758224259;0,332012372;-0,012260193;-0,005237575;-0,011189004;-0,016544628;-0,02642006;-0,022970091;-0,015116533;-0,034150324;0,004196035;0,05399025;0,055177074;0,050428883;0,04163887;0,02856112;0,014878538;-0,007142087;1;1;0;0;0
1;0,524979187;1;0,541570483;1;0,635233145;0;0,547770514;2;0,841666667;0,847222222;0,830555556;0,80479798;1;-0,005555556;-0,011111111;2,193847718;0,999173786;-0,10634281;-0,002202177;0,497309397;0,752692844;0,369789846;-0,014581001;0,003571088;0,001547471;-0,003213997;-0,002380736;-0,016068614;-0,014640515;-0,081478359;-0,027936669;0,00723137;0,024278776;0,01821065;0,029036861;0,014640508;-0,001666513;-0,001190365;1;1;0;0;0
1;0,524979187;1;0,54019088;1;0,630889873;0;0,545705388;2;0,830555556;0,841666667;0,794444444;0,80479798;1;-0,011111111;-0,036111111;2,128054313;0,989282515;-0,040450485;-0,081951313;0,352399993;0,690469662;0,211046701;-0,018329637;-0,004404335;-0,012736264;-0,007499182;0,003094962;0,001428449;-0,005713709;-0,030255911;-0,021453116;0,006160085;0,008451425;0,017496643;0,023802897;0,024992562;0,014283456;0,011665089;1;1;0;0;0
1;0,527056877;1;0,539500846;1;0,622666109;0;0,54088076;2;0,794444444;0,830555556;0,797222222;0,80479798;1;-0,036111111;0,002777778;2,114224607;0,996699797;-0,040064247;-0,104165019;0,270594316;0,736520925;0,382969918;-0,013926426;-0,013688396;-0,030345112;-0,033674736;-0,02879899;-0,029036864;-0,033080209;-0,034863703;-0,039856267;-0,00928462;0,016038854;0,038311145;0,042945916;0,030939736;0,030018058;0,028917921;1;1;0;0;0
1;0,52567185;1;0,54019088;1;0,636141427;0;0,547770514;2;0,797222222;0,794444444;0,783333333;0,80479798;1;0,002777778;-0,013888889;2,271674709;0,998266959;-0,065851059;-0,09104852;0,402125777;0,753517213;0,326440322;-0,018091654;-0,010950972;-0,0248736;-0,022018289;-0,020352521;-0,018329651;-0,019876569;-0,0298694;-0,005356622;0,034685362;0,054227617;0,047460072;0,035814805;0,024397738;0,009879743;0,004999511;1;1;0;0;0
1;0,52567185;1;0,54019088;1;0,63132711;0;0,547082318;2;0,783333333;0,797222222;0,816666667;0,80479798;1;-0,013888889;0,033333333;2,300514316;0,984421607;-0,037865409;-0,092612459;0,301115669;0,6766144;0,217406807;-0,041876521;-0,012855292;-0,009284625;-0,0074992;-0,020233537;-0,037241353;-0,039856278;-0,082542492;-0,044490446;0,004017475;0,02002529;0,022613166;0,035458143;0,014789264;-0,002529535;-0,007856281;1;1;0;0;0
1;0,527749235;1;0,532592608;1;0,615960644;0;0,551208705;2;0,8;0,775;0,830555556;0,790909091;1;0,025;0,030555556;2,49643478;0,998558592;-0,019107926;-0,007501525;0,369017419;0,731584938;0,45908728;0,18988534;0,081364698;0,049101119;0,027744282;-0,022382546;0,011869161;-0,044055596;-0,08035057;-0,016426212;-0,054309815;0,009922754;0,0526528;0,106235159;0,095990678;0,027815433;-0,026392128;1;1;0;0;0
0;0,529133629;1;0,5;2;0,615523388;0;0,545705388;2;0,830555556;0,8;0,794444444;0,790909091;1;0,030555556;-0,036111111;2,34114171;0,99277;-0,079029607;-0,02155207;0,310350685;0,669191426;0,414105585;0,15726338;0,020935122;-0,000973317;-0,07121624;-0,03054315;-0,023616346;-0,048627461;-0,062542893;0,006931806;-0,021646981;0,031396952;0,062897583;0,080043944;0,039908522;0,031373236;-0,006575729;1;1;0;0;0
1;0,528441487;1;0,532592608;1;0,615329181;0;0,549833997;2;0,794444444;0,830555556;0,797222222;0,790909091;1;-0,036111111;0,002777778;2,114224607;0,997188136;-0,097566325;-0,042349538;0,341221481;0,721236603;0,411584835;0,128406003;-0,000356087;-0,006385824;-0,027910311;-0,037372179;-0,01813492;-0,038936702;-0,035617827;-0,007501526;0,005317572;0,058048793;0,07751959;0,11779172;0,06549815;0,02503986;-0,011774224;1;1;0;0;0
1;0,527749235;1;0,532592608;1;0,612621956;0;0,542260047;2;0,797222222;0,794444444;0,772222222;0,790909091;1;0,002777778;-0,025;2,247152252;0,99741718;-0,084500309;0,000379846;0,398527579;0,708871182;0,423774443;0,1031829;-0,002302704;-0,102854025;-0,10229027;-0,138315726;-0,105108378;-0,129736581;-0,106774976;-0,081364682;-0,048011666;0,012201468;0,004747854;0,022501183;0,020389341;-0,007762645;0,010943439;1;1;0;0;0
1;0,529133629;1;0,533284038;1;0,618140776;0;0,548458528;2;0,772222222;0,797222222;0,758333333;0,790909091;1;-0,025;-0,013888889;2,147616422;0,998928446;-0,038154492;-0,01386295;0,430276895;0,745270161;0,422917092;0,160040405;0,027246123;-0,023355358;-0,010160131;-0,018372262;-0,008830836;-0,018680752;-0,002611329;0,001732979;0,008284871;0,047395859;0,099846621;0,12768215;0,079029612;0,021528352;-0,002540117;1;1;0;0;0
1;0,528441487;1;0,531209373;1;0,614369068;0;0,543638687;2;0,758333333;0,772222222;0,758333333;0,790909091;1;-0,013888889;-8,88E-16;2,243260233;0,997561054;0,002302714;-0,021575803;0,357332772;0,720575294;0,434619356;0,151957013;0,023687527;-0,032179559;-0,050095717;-0,039766307;-0,028361014;-0,045453416;-0,04057215;-0,035475562;-0,002231503;0,0169246;0,032464134;0,058971471;0,033436397;0,000854623;-0,002824982;1;1;0;0;0
1;0,528441487;1;0,528441487;0;0,651968438;0;0,535357553;1;0,758333333;0,758333333;0,783333333;0,790909091;1;-8,88E-16;0,025;2,37871386;0,969310073;-0,050971832;-0,099823117;0,152559927;0,61671398;0,334049206;0,024612824;-0,075135881;-0,137570532;-0,149474595;-0,138036302;-0,175819891;-0,171122788;-0,033033271;-0,029309806;-0,000664704;0,062022651;0,11345865;0,132163173;0,133655655;0,123102383;0,120015084;1;1;0;0;0
1;0,529825659;1;0,529133629;0;0,607419746;1;0,541570483;2;0,783333333;0,758333333;0,816666667;0,790909091;1;0,025;0,033333333;2,522486305;0,927373632;-0,060248848;-0,081152452;0,1790158;0,529636722;0,315084038;0,115496916;0,024541648;0,006195915;-0,003655858;-0,001495582;-0,001281928;-0,001756716;-0,021931716;-0,005768614;-0,00541254;0,018609565;0,032345558;0,046922117;0,008925791;-0,011489383;-0,010967173;1;1;0;0;0
1;0,529825659;1;0,531901052;1;0,616370673;0;0,548458528;2;0,816666667;0,783333333;0,813888889;0,790909091;1;0,033333333;-0,002777778;2,447056337;0,939110345;-0,087351588;-0,113833579;0,165217383;0,548330482;0,302111204;0,048864289;-0,068168726;-0,103417737;-0,114021039;-0,11645715;-0,115145571;-0,115614038;-0,088647138;-0,062873947;-0,015595547;0,025372013;0,052652812;0,050853443;0,022880823;-0,003703331;-0,014242685;1;1;0;0;0
1;0,529825659;1;0,534666513;1;0,611553123;0;0,551208705;2;0,891666667;0,922222222;0,9;0,918055556;1;-0,030555556;0,008333333;2,050637442;0,998533281;-0,007150168;-0,014212947;0,38780427;0,718759782;0,475790663;0,216199175;0,063616523;-0,000780025;-0,013519704;-0,016985697;-0,019671575;-0,01761387;-0,035692918;-0,008926785;0,035000434;0,083958588;0,133451244;0,162589041;0,131577979;0,060249347;0,013151434;1;1;0;0;0
1;0,529825659;1;0,536048456;1;0,615904247;0;0,551895767;2;0,9;0,891666667;0,863888889;0,918055556;1;0,008333333;-0,036111111;2,147720036;0,995741828;-0,012696489;-0,028593354;0,33026623;0,691960398;0,436000621;0,169941925;0,033961626;-0,026731366;-0,043935121;-0,048086478;-0,048951141;-0,050874743;-0,045902896;-0,020537937;0,016379186;0,062839598;0,108772317;0,131748313;0,100350129;0,047113643;0,003120119;1;1;0;0;0
1;0,528441487;1;0,534666513;1;0,614685962;0;0,550521448;2;0,863888889;0,9;0,838888889;0,918055556;1;-0,036111111;-0,025;2,002068697;0,992975334;-0,003206781;-0,014104622;0,312938509;0,676251697;0,416587718;0,126890743;0,01536107;-0,013433065;-0,021924032;-0,02105773;-0,026774668;-0,029221181;-0,038267837;-0,009381763;0,010031732;0,052906006;0,102773304;0,109371792;0,069979898;0,023266727;-0,013324746;1;1;0;0;0
1;0,527056877;1;0,53881066;1;0,608337676;1;0,550521448;2;0,838888889;0,863888889;0,919444444;0,918055556;1;-0,025;0,080555556;2,278058199;0,996983152;-0,000476688;-0,009013453;0,352090463;0,72333673;0,40903828;0,034394475;-0,019086775;-0,042421223;-0,047632501;-0,048562051;-0,055649672;-0,056772822;-0,033550413;0,009295101;0,046097483;0,121664199;0,164486961;0,175722493;0,132685018;0,060681112;0,034307899;1;1;0;0;0
1;0,526364414;1;0,533284038;1;0,606205009;1;0,551208705;2;0,919444444;0,838888889;0,983333333;0,918055556;1;0,080555556;0,063888889;2,71573961;0,99291793;-0,046248835;-0,049621197;0,346688099;0,698053775;0,310904335;-0,014732851;-0,068535135;-0,077479175;-0,077134564;-0,062559035;-0,065277993;-0,063508625;-0,03638538;-0,018826862;0,026947885;0,080084674;0,139065248;0,163875542;0,129000714;0,066054656;0,018458645;1;1;0;0;0
1;0,527749235;1;0,535357553;1;0,609097105;1;0,554642009;2;0,983333333;0,919444444;0,991666667;0,918055556;1;0,063888889;0,008333333;2,370660988;0,998261753;-0,032576435;-0,028506747;0,37607126;0,736861724;0,432589969;0,085765553;-0,024003013;-0,054720803;-0,055390463;-0,058673216;-0,053813457;-0,045427208;-0,026796326;-0,006196841;0,019671576;0,083614328;0,141868919;0,162272593;0,108857955;0,044864984;0,007735154;1;1;0;0;0
1;0,529133629;1;0,539500846;1;0,614765851;0;0,556013891;2;0,991666667;0,983333333;0,95;0,918055556;1;0,008333333;-0,041666667;1,997508346;0,999430519;-0,016032597;-0,020104754;0,398684258;0,759658234;0,497190269;0,162968717;0,010660011;-0,044346015;-0,050247997;-0,0636381;-0,068729226;-0,065385871;-0,045946134;-0,020083104;0,021577508;0,078620555;0,130023308;0,137216144;0,105859475;0,041599309;0,006500168;1;1;0;0;0
1;0,528441487;1;0,538120326;1;0,611095087;0;0,551208705;2;0,95;0,991666667;0,919444444;0,918055556;1;-0,041666667;-0,030555556;1,860974731;0,999382493;-0,013519724;-0,019498316;0,420858298;0,759804813;0,472750987;0,140063782;-0,003575129;-0,050982799;-0,06266695;-0,07116568;-0,066399819;-0,058694805;-0,050745073;-0,023743153;0,014039636;0,066637105;0,125696718;0,151790627;0,116901102;0,05541207;0,016812421;1;1;0;0;0
1;0,529825659;1;0,536048456;1;0,606619541;1;0,537429845;1;0,675;0,694444444;0,716666667;0,713461538;1;-0,019444444;0,041666667;2,360148632;0,999868915;-0,010970538;0,108013371;0,540993387;0,73870298;0,56679076;0,239553371;-0,010089038;-0,128874039;-0,153640807;-0,14300709;-0,134264549;-0,134937812;-0,113044805;-0,069046326;-0,000685691;0,069948033;0,091017166;0,073042217;0,041020189;0,016944615;0,009305465;1;1;0;0;0
1;0,531209373;2;0,537429845;1;0,612086991;0;0,541570483;2;0,716666667;0,675;0,716666667;0,713461538;1;0,041666667;2,22E-16;2,601715779;0,999935274;-0,016944617;0,094925774;0,534028078;0,747518691;0,606964949;0,28343821;0,005387492;-0,131570274;-0,161759874;-0,154118983;-0,145405046;-0,139551087;-0,114591782;-0,057338785;0,013321112;0,071288194;0,08647382;0,06378008;0,034857913;0,013786315;-0,003844723;1;1;0;0;0
1;0,530517575;2;0,54019088;1;0,610646157;0;0,541570483;2;0,716666667;0,716666667;0,736111111;0,713461538;1;2,22E-16;0,019444444;2,393477665;0,999982203;0,008228045;0,194007528;0,613786992;0,759995423;0,609310615;0,305999726;0,045224428;-0,10149819;-0,14828034;-0,154668793;-0,143390878;-0,139166886;-0,128585057;-0,09143001;-0,039944458;0,034050744;0,074698359;0,069631222;0,033292444;0,010578757;0,003820227;1;1;0;0;0
1;0,531209373;2;0,539500846;1;0,614907088;0;0,544327758;2;0,736111111;0,716666667;0,730555556;0,713461538;1;0,019444444;-0,005555556;2,430249972;0,99995526;-0,021253077;0,132532748;0,568318001;0,751084142;0,597223969;0,300551827;0,055996217;-0,105374474;-0,155314108;-0,153832069;-0,142263384;-0,133206329;-0,117877246;-0,077717332;-0,019392697;0,052162729;0,093566576;0,083361867;0,052651158;0,021057256;0,005632367;1;1;0;0;0
1;0,530517575;2;0,539500846;1;0,609676087;1;0,541570483;2;0,730555556;0,736111111;0,738888889;0,713461538;1;-0,005555556;0,008333333;2,324712333;0,999922641;0,000881597;0,154883925;0,579094693;0,74433585;0,564175465;0,251267279;0,019784367;-0,11352828;-0,142719223;-0,136404145;-0,127308394;-0,121642714;-0,096090507;-0,05462903;0,016748783;0,086473833;0,102007143;0,08229176;0,048449862;0,019098949;0,011460269;1;1;0;0;0
1;0,531209373;2;0,53881066;1;0,614287159;0;0,54088076;2;0,738888889;0,730555556;0,708333333;0,713461538;1;0,008333333;-0,030555556;2,299887624;0,999940879;-0,019392689;0,09774011;0,519734914;0,749414221;0,616830424;0,305156053;0,064779985;-0,089462623;-0,147801294;-0,145596812;-0,136187824;-0,130318676;-0,13666851;-0,090458554;-0,018217652;0,055776503;0,079274952;0,055092923;0,03025891;0,012831422;-5,84E-10;1;1;0;0;0
1;0,531209373;2;0,541570483;1;0,610944324;0;0,54019088;2;0,708333333;0,738888889;0,711111111;0,713461538;1;-0,030555556;0,002777778;2,185307644;0,99996867;-0,021644719;0,133013889;0,571162811;0,756162587;0,612564474;0,3112065;0,048058938;-0,107819739;-0,155815932;-0,156867103;-0,144470052;-0,131401815;-0,115461702;-0,084820792;-0,03427088;0,024679704;0,087931987;0,102588722;0,073919054;0,041215781;0,021228593;1;1;0;0;0
1;0,531901052;2;0,537429845;1;0,614636184;0;0,542260047;2;0,711111111;0,708333333;0,713888889;0,713461538;1;0,002777778;0,002777778;2,368048433;0,999943997;-0,016650834;0,096284612;0,527060253;0,747215994;0,616648339;0,304067446;0,039455443;-0,115147591;-0,166430444;-0,167168473;-0,158490939;-0,152397194;-0,1298372;-0,092109903;-0,02849723;0,042780299;0,08248634;0,070605974;0,039162044;0,011460266;0,005093639;1;1;0;0;0
1;0,531901052;2;0,538120326;1;0,615949162;0;0,543638687;2;0,713888889;0,711111111;0,697222222;0,713461538;1;0,002777778;-0,016666667;2,315120897;0,999937632;-0,017728022;0,100455922;0,534028071;0,74320886;0,602428989;0,317209822;0,067486351;-0,106657784;-0,165192022;-0,168334642;-0,154597082;-0,150195795;-0,127910656;-0,088612333;-0,024092325;0,056948225;0,095314034;0,082778179;0,053823278;0,023186727;0,009991089;1;1;0;0;0
1;0,530517575;2;0,536048456;1;0,609634473;1;0,539500846;1;0,697222222;0,713888889;0,697222222;0,713461538;1;-0,016666667;8,88E-16;2,255623685;0,999918503;-0,016161209;0,124826124;0,561381097;0,741626157;0,576026548;0,270391944;0,013247657;-0,128970376;-0,158037304;-0,150794166;-0,134577167;-0,127501116;-0,102782552;-0,064755586;-0,008228043;0,046886139;0,099098196;0,095411111;0,065535914;0,040042255;0,023015408;1;1;0;0;0
1;0,529825659;1;0,537429845;1;0,608136981;1;0,54019088;2;0,697222222;0,697222222;0,738888889;0,713461538;1;8,88E-16;0,041666667;2,466648927;0,999947676;-0,020200505;0,119712138;0,559567133;0,753253489;0,602553784;0,254087088;-0,004309999;-0,129259336;-0,16147369;-0,157273143;-0,148663518;-0,150004306;-0,134745474;-0,101522426;-0,041117978;0,0259523;0,070021144;0,075477589;0,04705718;0,025291537;0,002448876;1;1;0;0;0
1;0,531209373;2;0,53881066;1;0,619075142;0;0,546393941;2;0,747222222;0,733333333;0,716666667;0,725462963;1;0,013888889;-0,030555556;2,326697471;0,9999656;0,004981132;0,130105146;0,540292155;0,746600222;0,637199284;0,346416305;0,074433827;-0,083971384;-0,139814359;-0,150565605;-0,137240497;-0,120658232;-0,130630619;-0,095636831;-0,046158407;0,009670455;0,044946006;0,050788482;0,042448054;0,015744053;0,006414686;1;1;0;0;0
1;0,530517575;2;0,54088076;1;0,61101148;0;0,542260047;2;0,716666667;0,747222222;0,741666667;0,725462963;1;-0,030555556;0,025;2,23687063;0,999936612;-0,03106763;0,123721994;0,569198905;0,74771654;0,580070095;0,28912081;0,033422126;-0,105354156;-0,141814962;-0,143671618;-0,136453671;-0,134664786;-0,142005437;-0,101411819;-0,037693226;0,028858469;0,075472783;0,066963186;0,035363699;0,014383658;0,004762455;1;1;0;0;0
1;0,531901052;2;0,54019088;1;0,61442166;0;0,542260047;2;0,741666667;0,716666667;0,716666667;0,725462963;1;0,025;-0,025;2,408382971;0,999951503;-0,016618564;0,12577913;0,549025026;0,746471142;0,60872205;0,32224603;0,070735757;-0,092072353;-0,146098028;-0,148285049;-0,141243485;-0,128552164;-0,135213479;-0,100257364;-0,029538247;0,045649208;0,094673693;0,083488832;0,04787977;0,026211946;0,008261258;1;1;0;0;0
1;0,531901052;2;0,54019088;1;0,620200589;0;0,547082318;2;0,716666667;0,741666667;0,702777778;0,725462963;1;-0,025;-0,013888889;2,171062756;0,999973341;-0,00787252;0,137145137;0,556047063;0,751421373;0,630337201;0,355619719;0,102830469;-0,086480078;-0,146002909;-0,150826823;-0,13967144;-0,128074206;-0,120418777;-0,074216332;0,003304578;0,07102588;0,098525163;0,069575171;0,040410484;0,014480819;-0,007678141;1;1;0;0;0
1;0,531209373;2;0,535357553;1;0,614573608;0;0,54019088;2;0,702777778;0,716666667;0,675;0,725462963;1;-0,013888889;-0,027777778;2,197961586;0,999832517;-0,00379052;0,104392922;0,516458573;0,730750769;0,57221361;0,250284401;-0,009427503;-0,133089845;-0,159955743;-0,155216759;-0,15180025;-0,153793661;-0,135714379;-0,101411824;-0,046813048;0,011857056;0,060090315;0,068801345;0,047103977;0,027790192;0,011079608;1;1;0;0;0
1;0,531209373;2;0,536739221;1;0,608012481;1;0,538120326;1;0,675;0,702777778;0,708333333;0,725462963;1;-0,027777778;0,033333333;2,288901775;0,999842326;-0,00184668;0,105642491;0,538690096;0,729616434;0,561062328;0,262044845;0,003693336;-0,124463645;-0,151040522;-0,1395523;-0,130558964;-0,126066087;-0,103527622;-0,064930989;-0,00213825;0,055731285;0,084550423;0,074892918;0,043709229;0,027984436;0,010982433;1;1;0;0;0
1;0,531209373;2;0,537429845;1;0,609747165;1;0,53881066;1;0,708333333;0,675;0,716666667;0,725462963;1;0,033333333;0,008333333;2,576926228;0,999897512;-0,00359614;0,11236518;0,511380446;0,733322003;0,60436007;0,302777327;0,046570593;-0,10227749;-0,145884008;-0,143243254;-0,134473923;-0,131991746;-0,147239259;-0,109389217;-0,054471597;0,008066892;0,057862645;0,06018716;0,039440108;0,015161033;0,009233126;1;1;0;0;0
1;0,531209373;2;0,54019088;1;0,611175891;0;0,542260047;2;0,716666667;0,708333333;0,75;0,725462963;1;0,008333333;0,033333333;2,481735642;0,999942437;-0,01448082;0,136668288;0,548209745;0,7364512;0,610249259;0,318648498;0,056893907;-0,113660533;-0,162109556;-0,165041935;-0,147738427;-0,138408509;-0,12644866;-0,093903056;-0,032451237;0,043806236;0,088505515;0,082234;0,048267653;0,029999504;0,01766309;1;1;0;0;0
1;0,531209373;2;0,539500846;1;0,613412746;0;0,545016659;2;0,75;0,716666667;0,761111111;0,725462963;1;0,033333333;0,011111111;2,550109553;0,999899501;-0,011006723;0,148094928;0,571101273;0,729161579;0,566630921;0,273817879;0,028275778;-0,11620214;-0,155382745;-0,147809732;-0,129722926;-0,12446364;-0,117352552;-0,094770019;-0,041962953;0,030217988;0,080013257;0,090698913;0,061446003;0,032378429;0,016569985;1;1;0;0;0
1;0,531209373;2;0,54088076;1;0,615254715;0;0,545016659;2;0,761111111;0,75;0,736111111;0,725462963;1;0,011111111;-0,025;2,316807842;0,999970625;-0,011565512;0,183723972;0,593578548;0,744354897;0,606315182;0,329131537;0,083899018;-0,088770693;-0,151729026;-0,152678447;-0,138980449;-0,136286748;-0,127787389;-0,097658835;-0,0489464;0,019339101;0,079240636;0,09284325;0,066479373;0,037256469;0,017201561;1;1;0;0;0
1;0,519434648;1;0,527056877;0;0,591676799;1;0,53881066;1;0,147222222;0,869444444;1,022222222;0,54624183;1;-0,722222222;0,875;1,493779738;0,945811638;0,177444057;0,328976853;0,42103868;0,457744101;0,296682942;-0,036450142;-0,042153681;-0,009564628;-0,026031967;-0,036582789;-0,073398139;-0,094963723;-0,670960249;-0,278588184;-0,077691033;-0,019924311;-0,027890484;-0,050703766;0,003453979;-0,05421449;-0,029416964;1;1;0;0;0
0;0,564909408;2;0,5;2;0,639283233;0;0,551895767;2;1,022222222;0,147222222;0,841666667;0,54624183;2;0,875;-0,180555556;80,98830778;0,999968102;-0,102790748;-0,04281672;0,074124814;0,273556591;0,121613591;-0,009298982;-0,487452509;-0,747084244;-0,624763084;-0,278588184;-0,085872365;-0,051233767;-0,029416964;0,01673705;0,095621921;0,1422372;0,188998687;0,219548469;0,190791475;0,167390183;0,127760282;1;1;0;0;0
1;0,566274394;2;0,517354137;0;0,796854357;0;0,546393941;2;0,841666667;1,022222222;0,144444444;0,54624183;1;-0,180555556;-0,697222222;0,79081866;0,999971696;-0,044606696;-0,009298962;0,070094099;0,242747689;0,003188288;-0,02145138;-0,344289289;-0,729285913;-0,683331395;-0,4261077;-0,151336002;-0,005845159;-0,063415288;0,071614155;0,027624984;0,105878655;0,096674869;0,285679876;0,176671975;0,172292715;0,11847124;1;1;0;0;0
