A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	Clase	C1	C2	C3	C4
1	0.5249791875	1	0.5415704832	1	0.6352331447	0	0.5477705142	2	0.8416666667	0.8472222222	0.8305555556	0.8047979798	1	-0.005555555556	-0.01111111111	2.193847718	0.9991737862	-0.1063428097	-0.002202177202	0.4973093968	0.7526928436	0.3697898463	-0.01458100065	0.003571088293	0.001547471071	-0.003213997385	-0.002380735881	-0.01606861366	-0.01464051525	-0.08147835851	-0.02793666921	0.007231370081	0.02427877632	0.01821065002	0.02903686083	0.01464050815	-0.001666512607	-0.001190364661	1	1	0	0	0
1	0.5249791875	1	0.5401908798	1	0.6308898733	0	0.5457053876	2	0.8305555556	0.8416666667	0.7944444444	0.8047979798	1	-0.01111111111	-0.03611111111	2.128054313	0.9892825146	-0.04045048547	-0.08195131341	0.3523999933	0.6904696617	0.2110467008	-0.01832963723	-0.004404334553	-0.01273626421	-0.00749918196	0.003094962402	0.001428449358	-0.005713708629	-0.03025591062	-0.02145311583	0.006160085256	0.008451425379	0.01749664297	0.02380289693	0.02499256196	0.0142834559	0.01166508906	1	1	0	0	0
1	0.5270568766	1	0.5395008458	1	0.6226661085	0	0.5408807599	2	0.7944444444	0.8305555556	0.7972222222	0.8047979798	1	-0.03611111111	0.002777777778	2.114224607	0.9966997974	-0.04006424686	-0.1041650185	0.2705943161	0.7365209253	0.3829699182	-0.01392642589	-0.01368839576	-0.03034511198	-0.03367473623	-0.02879898971	-0.02903686367	-0.03308020855	-0.03486370337	-0.03985626709	-0.009284619893	0.01603885413	0.03831114545	0.04294591567	0.03093973608	0.03001805841	0.02891792143	1	1	0	0	0
1	0.5256718502	1	0.5401908798	1	0.6361414273	0	0.5477705142	2	0.7972222222	0.7944444444	0.7833333333	0.8047979798	1	0.002777777778	-0.01388888889	2.271674709	0.998266959	-0.06585105851	-0.09104852041	0.4021257768	0.7535172135	0.3264403225	-0.01809165449	-0.01095097192	-0.0248736005	-0.02201828857	-0.02035252064	-0.01832965142	-0.01987656863	-0.02986940034	-0.005356621714	0.03468536185	0.05422761708	0.0474600722	0.03581480477	0.02439773843	0.009879742872	0.004999511438	1	1	0	0	0
1	0.5256718502	1	0.5401908798	1	0.63132711	0	0.5470823178	2	0.7833333333	0.7972222222	0.8166666667	0.8047979798	1	-0.01388888889	0.03333333333	2.300514316	0.9844216073	-0.03786540901	-0.09261245863	0.3011156695	0.6766143999	0.2174068066	-0.04187652081	-0.01285529153	-0.009284624504	-0.007499199697	-0.02023353704	-0.03724135313	-0.03985627842	-0.08254249188	-0.04449044559	0.004017475292	0.02002528989	0.0226131659	0.03545814341	0.01478926423	-0.002529535337	-0.00785628147	1	1	0	0	0
1	0.5277492351	1	0.5325926076	1	0.6159606438	0	0.5512087053	2	0.8	0.775	0.8305555556	0.7909090909	1	0.025	0.03055555556	2.49643478	0.998558592	-0.01910792621	-0.007501525481	0.3690174193	0.7315849377	0.4590872802	0.1898853395	0.08136469836	0.04910111933	0.02774428158	-0.02238254619	0.01186916111	-0.0440555963	-0.08035057	-0.01642621179	-0.05430981503	0.009922753588	0.0526527998	0.1062351595	0.09599067771	0.02781543298	-0.02639212808	1	1	0	0	0
0	0.5291336291	1	0.5	2	0.6155233884	0	0.5457053876	2	0.8305555556	0.8	0.7944444444	0.7909090909	1	0.03055555556	-0.03611111111	2.34114171	0.9927700002	-0.07902960678	-0.02155207014	0.3103506847	0.6691914259	0.4141055847	0.1572633802	0.02093512203	-0.000973316981	-0.07121623983	-0.03054315037	-0.02361634635	-0.04862746096	-0.06254289347	0.006931805572	-0.02164698133	0.03139695172	0.06289758323	0.08004394351	0.03990852162	0.03137323576	-0.006575729416	1	1	0	0	0
1	0.5284414867	1	0.5325926076	1	0.6153291813	0	0.5498339973	2	0.7944444444	0.8305555556	0.7972222222	0.7909090909	1	-0.03611111111	0.002777777778	2.114224607	0.9971881364	-0.09756632486	-0.04234953796	0.3412214811	0.7212366026	0.411584835	0.1284060029	-0.0003560866561	-0.006385824139	-0.0279103107	-0.0373721793	-0.01813491991	-0.03893670163	-0.03561782665	-0.00750152633	0.005317571659	0.05804879295	0.07751959011	0.1177917196	0.06549814999	0.02503986046	-0.01177422409	1	1	0	0	0
1	0.5277492351	1	0.5325926076	1	0.6126219556	0	0.5422600473	2	0.7972222222	0.7944444444	0.7722222222	0.7909090909	1	0.002777777778	-0.025	2.247152252	0.9974171804	-0.08450030917	0.0003798458759	0.3985275789	0.7088711823	0.4237744428	0.1031829002	-0.002302704302	-0.1028540246	-0.1022902697	-0.138315726	-0.1051083779	-0.1297365805	-0.1067749763	-0.08136468206	-0.04801166556	0.01220146815	0.004747854053	0.02250118298	0.02038934116	-0.007762644664	0.01094343942	1	1	0	0	0
1	0.5291336291	1	0.5332840383	1	0.6181407756	0	0.548458528	2	0.7722222222	0.7972222222	0.7583333333	0.7909090909	1	-0.025	-0.01388888889	2.147616422	0.9989284465	-0.0381544921	-0.01386294998	0.4302768947	0.7452701611	0.4229170917	0.1600404046	0.02724612344	-0.0233553579	-0.01016013114	-0.0183722621	-0.008830835569	-0.01868075214	-0.002611328534	0.001732978688	0.008284871046	0.04739585912	0.09984662108	0.1276821502	0.07902961194	0.02152835199	-0.002540117275	1	1	0	0	0
1	0.5284414867	1	0.5312093734	1	0.6143690684	0	0.5436386872	2	0.7583333333	0.7722222222	0.7583333333	0.7909090909	1	-0.01388888889	-8.88E-16	2.243260233	0.9975610542	0.002302714489	-0.02157580282	0.3573327724	0.720575294	0.4346193559	0.1519570127	0.02368752652	-0.03217955907	-0.05009571704	-0.03976630739	-0.02836101379	-0.0454534164	-0.04057215025	-0.03547556196	-0.002231502912	0.01692459999	0.03246413442	0.05897147118	0.03343639672	0.0008546227732	-0.002824981532	1	1	0	0	0
1	0.5284414867	1	0.5284414867	0	0.6519684378	0	0.5353575526	1	0.7583333333	0.7583333333	0.7833333333	0.7909090909	1	-8.88E-16	0.025	2.37871386	0.9693100734	-0.05097183204	-0.09982311736	0.1525599275	0.6167139803	0.3340492055	0.0246128237	-0.07513588102	-0.1375705322	-0.1494745951	-0.1380363021	-0.1758198909	-0.1711227885	-0.03303327117	-0.02930980586	-0.0006647043404	0.06202265064	0.1134586499	0.1321631728	0.1336556551	0.1231023831	0.1200150836	1	1	0	0	0
1	0.5298256594	1	0.5291336291	0	0.6074197459	1	0.5415704832	2	0.7833333333	0.7583333333	0.8166666667	0.7909090909	1	0.025	0.03333333333	2.522486305	0.9273736322	-0.06024884756	-0.08115245226	0.1790158002	0.5296367223	0.3150840381	0.115496916	0.0245416483	0.006195914793	-0.003655858097	-0.001495582204	-0.001281927897	-0.001756715695	-0.02193171574	-0.005768614003	-0.00541253988	0.0186095646	0.03234555832	0.04692211661	0.008925791255	-0.01148938288	-0.0109671733	1	1	0	0	0
1	0.5298256594	1	0.5319010518	1	0.6163706731	0	0.548458528	2	0.8166666667	0.7833333333	0.8138888889	0.7909090909	1	0.03333333333	-0.002777777778	2.447056337	0.9391103455	-0.08735158833	-0.1138335789	0.1652173832	0.5483304818	0.3021112044	0.04886428857	-0.06816872608	-0.103417737	-0.1140210387	-0.1164571504	-0.1151455708	-0.1156140384	-0.08864713805	-0.06287394742	-0.01559554693	0.02537201297	0.05265281165	0.05085344342	0.02288082283	-0.003703330974	-0.01424268478	1	1	0	0	0
1	0.5298256594	1	0.5346665134	1	0.6115531235	0	0.5512087053	2	0.8916666667	0.9222222222	0.9	0.9180555556	1	-0.03055555556	0.008333333333	2.050637442	0.9985332811	-0.007150167622	-0.01421294668	0.3878042703	0.7187597822	0.4757906633	0.2161991753	0.06361652276	-0.000780025128	-0.01351970403	-0.01698569706	-0.01967157474	-0.01761387008	-0.03569291843	-0.008926784761	0.03500043375	0.08395858794	0.1334512441	0.1625890414	0.131577979	0.06024934708	0.01315143422	1	1	0	0	0
1	0.5298256594	1	0.5360484561	1	0.6159042469	0	0.5518957673	2	0.9	0.8916666667	0.8638888889	0.9180555556	1	0.008333333333	-0.03611111111	2.147720036	0.9957418279	-0.01269648911	-0.02859335369	0.3302662299	0.6919603982	0.4360006209	0.1699419249	0.03396162566	-0.02673136649	-0.04393512137	-0.04808647781	-0.04895114094	-0.05087474278	-0.04590289562	-0.02053793726	0.0163791859	0.06283959814	0.1087723172	0.1317483132	0.1003501293	0.04711364336	0.003120119433	1	1	0	0	0
1	0.5284414867	1	0.5346665134	1	0.6146859617	0	0.5505214477	2	0.8638888889	0.9	0.8388888889	0.9180555556	1	-0.03611111111	-0.025	2.002068697	0.9929753336	-0.003206780867	-0.01410462215	0.3129385088	0.6762516967	0.4165877177	0.1268907433	0.01536107016	-0.01343306469	-0.02192403174	-0.02105773003	-0.02677466843	-0.02922118149	-0.03826783737	-0.009381762966	0.01003173224	0.05290600563	0.1027733043	0.109371792	0.06997989807	0.02326672738	-0.01332474601	1	1	0	0	0
1	0.5270568766	1	0.5388106603	1	0.6083376761	1	0.5505214477	2	0.8388888889	0.8638888889	0.9194444444	0.9180555556	1	-0.025	0.08055555556	2.278058199	0.9969831521	-0.0004766880169	-0.009013453197	0.3520904634	0.7233367301	0.4090382798	0.03439447517	-0.0190867753	-0.04242122253	-0.04763250126	-0.04856205139	-0.05564967225	-0.05677282226	-0.0335504128	0.009295100668	0.04609748338	0.1216641992	0.1644869608	0.1757224934	0.1326850184	0.06068111246	0.03430789855	1	1	0	0	0
1	0.5263644141	1	0.5332840383	1	0.6062050089	1	0.5512087053	2	0.9194444444	0.8388888889	0.9833333333	0.9180555556	1	0.08055555556	0.06388888889	2.71573961	0.9929179302	-0.04624883518	-0.04962119741	0.3466880985	0.6980537745	0.3109043351	-0.01473285113	-0.06853513473	-0.07747917492	-0.07713456365	-0.06255903514	-0.06527799251	-0.06350862522	-0.03638538044	-0.01882686214	0.02694788501	0.08008467376	0.1390652481	0.1638755423	0.1290007141	0.06605465604	0.01845864503	1	1	0	0	0
1	0.5277492351	1	0.5353575526	1	0.6090971051	1	0.5546420091	2	0.9833333333	0.9194444444	0.9916666667	0.9180555556	1	0.06388888889	0.008333333333	2.370660988	0.9982617533	-0.03257643491	-0.02850674673	0.3760712601	0.7368617241	0.4325899689	0.0857655531	-0.02400301325	-0.05472080341	-0.05539046287	-0.05867321606	-0.0538134572	-0.04542720838	-0.02679632556	-0.006196840634	0.01967157577	0.08361432842	0.1418689192	0.1622725934	0.1088579554	0.0448649844	0.007735154422	1	1	0	0	0
1	0.5291336291	1	0.5395008458	1	0.6147658514	0	0.5560138905	2	0.9916666667	0.9833333333	0.95	0.9180555556	1	0.008333333333	-0.04166666667	1.997508346	0.9994305187	-0.01603259727	-0.02010475435	0.3986842576	0.7596582337	0.4971902686	0.1629687173	0.01066001107	-0.04434601526	-0.05024799749	-0.06363809972	-0.06872922636	-0.06538587114	-0.04594613358	-0.02008310359	0.02157750781	0.07862055472	0.1300233084	0.1372161443	0.1058594749	0.04159930901	0.006500168416	1	1	0	0	0
1	0.5284414867	1	0.5381203259	1	0.6110950874	0	0.5512087053	2	0.95	0.9916666667	0.9194444444	0.9180555556	1	-0.04166666667	-0.03055555556	1.860974731	0.9993824926	-0.01351972365	-0.01949831558	0.4208582975	0.7598048131	0.4727509874	0.1400637822	-0.003575129248	-0.05098279896	-0.06266694952	-0.0711656804	-0.0663998189	-0.05869480496	-0.05074507282	-0.02374315284	0.01403963642	0.06663710501	0.125696718	0.1517906265	0.1169011017	0.05541207031	0.01681242144	1	1	0	0	0
1	0.5298256594	1	0.5360484561	1	0.6066195412	1	0.5374298453	1	0.675	0.6944444444	0.7166666667	0.7134615385	1	-0.01944444444	0.04166666667	2.360148632	0.9998689148	-0.01097053777	0.108013371	0.5409933875	0.7387029796	0.5667907604	0.2395533708	-0.01008903814	-0.1288740389	-0.1536408065	-0.1430070898	-0.1342645495	-0.1349378122	-0.1130448049	-0.06904632649	-0.0006856913763	0.06994803259	0.09101716616	0.07304221666	0.04102018865	0.01694461479	0.00930546515	1	1	0	0	0
1	0.5312093734	2	0.5374298453	1	0.6120869912	0	0.5415704832	2	0.7166666667	0.675	0.7166666667	0.7134615385	1	0.04166666667	2.22E-16	2.601715779	0.999935274	-0.01694461654	0.09492577357	0.5340280779	0.7475186905	0.6069649492	0.2834382096	0.005387492066	-0.131570274	-0.1617598741	-0.1541189834	-0.1454050462	-0.139551087	-0.114591782	-0.05733878455	0.0133211115	0.07128819448	0.08647381988	0.06378008023	0.03485791339	0.0137863149	-0.003844722656	1	1	0	0	0
1	0.530517575	2	0.5401908798	1	0.6106461566	0	0.5415704832	2	0.7166666667	0.7166666667	0.7361111111	0.7134615385	1	2.22E-16	0.01944444444	2.393477665	0.9999822027	0.00822804468	0.1940075281	0.6137869915	0.7599954232	0.6093106153	0.3059997256	0.0452244282	-0.1014981905	-0.14828034	-0.1546687928	-0.1433908778	-0.1391668864	-0.1285850572	-0.09143001016	-0.03994445819	0.03405074427	0.07469835897	0.069631222	0.03329244387	0.01057875706	0.003820227091	1	1	0	0	0
1	0.5312093734	2	0.5395008458	1	0.6149070882	0	0.5443277579	2	0.7361111111	0.7166666667	0.7305555556	0.7134615385	1	0.01944444444	-0.005555555556	2.430249972	0.9999552603	-0.02125307724	0.1325327478	0.5683180006	0.7510841415	0.5972239686	0.3005518269	0.05599621662	-0.1053744741	-0.1553141077	-0.1538320693	-0.1422633838	-0.1332063287	-0.117877246	-0.07771733186	-0.01939269709	0.05216272884	0.09356657567	0.08336186734	0.05265115826	0.02105725561	0.005632366997	1	1	0	0	0
1	0.530517575	2	0.5395008458	1	0.6096760874	1	0.5415704832	2	0.7305555556	0.7361111111	0.7388888889	0.7134615385	1	-0.005555555556	0.008333333333	2.324712333	0.9999226413	0.0008815967688	0.1548839248	0.5790946932	0.7443358496	0.5641754651	0.2512672788	0.01978436732	-0.1135282797	-0.1427192229	-0.1364041448	-0.1273083944	-0.1216427136	-0.09609050729	-0.05462903	0.01674878297	0.08647383349	0.1020071432	0.08229176009	0.0484498615	0.01909894883	0.01146026913	1	1	0	0	0
1	0.5312093734	2	0.5388106603	1	0.6142871585	0	0.5408807599	2	0.7388888889	0.7305555556	0.7083333333	0.7134615385	1	0.008333333333	-0.03055555556	2.299887624	0.999940879	-0.01939268892	0.09774010969	0.5197349139	0.7494142209	0.6168304238	0.3051560529	0.06477998518	-0.0894626233	-0.1478012938	-0.1455968123	-0.136187824	-0.1303186765	-0.1366685101	-0.09045855352	-0.01821765238	0.05577650251	0.07927495221	0.05509292342	0.03025890964	0.01283142155	-5.84E-10	1	1	0	0	0
1	0.5312093734	2	0.5415704832	1	0.6109443244	0	0.5401908798	2	0.7083333333	0.7388888889	0.7111111111	0.7134615385	1	-0.03055555556	0.002777777778	2.185307644	0.9999686696	-0.02164471938	0.1330138895	0.5711628111	0.7561625871	0.6125644736	0.3112065	0.04805893811	-0.1078197387	-0.1558159322	-0.1568671027	-0.1444700516	-0.1314018151	-0.1154617017	-0.08482079231	-0.03427088034	0.02467970397	0.08793198692	0.1025887221	0.07391905437	0.04121578087	0.02122859324	1	1	0	0	0
1	0.5319010518	2	0.5374298453	1	0.614636184	0	0.5422600473	2	0.7111111111	0.7083333333	0.7138888889	0.7134615385	1	0.002777777778	0.002777777778	2.368048433	0.9999439967	-0.0166508336	0.09628461214	0.5270602531	0.7472159944	0.6166483387	0.3040674462	0.03945544338	-0.115147591	-0.1664304442	-0.1671684731	-0.1584909393	-0.1523971942	-0.1298371997	-0.09210990317	-0.02849723028	0.04278029891	0.08248633957	0.07060597362	0.03916204376	0.01146026562	0.00509363884	1	1	0	0	0
1	0.5319010518	2	0.5381203259	1	0.6159491622	0	0.5436386872	2	0.7138888889	0.7111111111	0.6972222222	0.7134615385	1	0.002777777778	-0.01666666667	2.315120897	0.9999376321	-0.0177280223	0.1004559223	0.5340280705	0.7432088602	0.602428989	0.3172098219	0.06748635104	-0.1066577841	-0.1651920216	-0.1683346421	-0.1545970824	-0.1501957948	-0.1279106557	-0.08861233259	-0.02409232528	0.05694822501	0.09531403378	0.08277817859	0.05382327813	0.02318672666	0.009991089273	1	1	0	0	0
1	0.530517575	2	0.5360484561	1	0.6096344731	1	0.5395008458	1	0.6972222222	0.7138888889	0.6972222222	0.7134615385	1	-0.01666666667	8.88E-16	2.255623685	0.9999185028	-0.01616120924	0.1248261244	0.5613810971	0.7416261571	0.5760265479	0.2703919438	0.01324765691	-0.1289703757	-0.1580373041	-0.1507941656	-0.1345771668	-0.1275011155	-0.1027825524	-0.06475558634	-0.008228043221	0.04688613868	0.09909819648	0.0954111105	0.06553591437	0.04004225544	0.02301540782	1	1	0	0	0
1	0.5298256594	1	0.5374298453	1	0.6081369808	1	0.5401908798	2	0.6972222222	0.6972222222	0.7388888889	0.7134615385	1	8.88E-16	0.04166666667	2.466648927	0.9999476764	-0.02020050488	0.1197121383	0.5595671335	0.7532534889	0.6025537839	0.2540870878	-0.004309999411	-0.1292593357	-0.1614736902	-0.1572731428	-0.1486635178	-0.1500043064	-0.1347454744	-0.1015224263	-0.04111797765	0.02595230007	0.07002114446	0.0754775886	0.04705717983	0.02529153729	0.002448876496	1	1	0	0	0
1	0.5312093734	2	0.5388106603	1	0.6190751421	0	0.5463939414	2	0.7472222222	0.7333333333	0.7166666667	0.725462963	1	0.01388888889	-0.03055555556	2.326697471	0.9999656001	0.00498113153	0.130105146	0.540292155	0.7466002221	0.6371992844	0.3464163052	0.07443382739	-0.08397138371	-0.1398143591	-0.1505656055	-0.1372404967	-0.1206582323	-0.130630619	-0.09563683072	-0.04615840668	0.009670455322	0.04494600561	0.05078848221	0.04244805372	0.01574405291	0.006414686021	1	1	0	0	0
1	0.530517575	2	0.5408807599	1	0.6110114801	0	0.5422600473	2	0.7166666667	0.7472222222	0.7416666667	0.725462963	1	-0.03055555556	0.025	2.23687063	0.9999366122	-0.03106762989	0.1237219943	0.5691989052	0.7477165404	0.5800700952	0.2891208104	0.03342212626	-0.1053541562	-0.141814962	-0.1436716176	-0.1364536715	-0.1346647859	-0.1420054371	-0.1014118192	-0.03769322595	0.02885846911	0.07547278256	0.06696318641	0.03536369887	0.01438365772	0.004762454946	1	1	0	0	0
1	0.5319010518	2	0.5401908798	1	0.6144216597	0	0.5422600473	2	0.7416666667	0.7166666667	0.7166666667	0.725462963	1	0.025	-0.025	2.408382971	0.9999515028	-0.01661856395	0.12577913	0.5490250262	0.7464711419	0.60872205	0.3222460298	0.07073575686	-0.09207235291	-0.1460980277	-0.1482850492	-0.1412434852	-0.1285521635	-0.1352134786	-0.1002573636	-0.02953824664	0.04564920822	0.09467369288	0.08348883153	0.04787977037	0.0262119458	0.008261258322	1	1	0	0	0
1	0.5319010518	2	0.5401908798	1	0.6202005892	0	0.5470823178	2	0.7166666667	0.7416666667	0.7027777778	0.725462963	1	-0.025	-0.01388888889	2.171062756	0.9999733408	-0.007872520275	0.1371451371	0.5560470633	0.751421373	0.6303372012	0.355619719	0.1028304689	-0.08648007757	-0.1460029086	-0.1508268227	-0.1396714398	-0.1280742059	-0.1204187771	-0.07421633225	0.003304577544	0.07102588037	0.09852516323	0.06957517075	0.04041048377	0.01448081876	-0.007678141373	1	1	0	0	0
1	0.5312093734	2	0.5353575526	1	0.6145736082	0	0.5401908798	2	0.7027777778	0.7166666667	0.675	0.725462963	1	-0.01388888889	-0.02777777778	2.197961586	0.9998325166	-0.003790520103	0.1043929217	0.5164585729	0.7307507691	0.5722136104	0.250284401	-0.009427503317	-0.133089845	-0.1599557425	-0.1552167592	-0.1518002499	-0.1537936607	-0.1357143786	-0.1014118244	-0.04681304761	0.01185705583	0.06009031483	0.06880134493	0.04710397717	0.02779019153	0.01107960826	1	1	0	0	0
1	0.5312093734	2	0.5367392212	1	0.6080124812	1	0.5381203259	1	0.675	0.7027777778	0.7083333333	0.725462963	1	-0.02777777778	0.03333333333	2.288901775	0.9998423257	-0.001846679721	0.1056424912	0.5386900964	0.7296164336	0.5610623279	0.2620448447	0.003693335623	-0.1244636453	-0.1510405224	-0.1395523001	-0.1305589643	-0.1260660873	-0.1035276224	-0.0649309893	-0.002138249916	0.05573128519	0.0845504231	0.07489291791	0.04370922932	0.02798443563	0.01098243273	1	1	0	0	0
